1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PFAS,45. FORM TYPE,46. UNIT OF MEASURE,47. 5.1 - FUGITIVE AIR,48. 5.2 - STACK AIR,49. 5.3 - WATER,50. 5.4 - UNDERGROUND,51. 5.4.1 - UNDERGROUND CL I,52. 5.4.2 - UNDERGROUND C II-V,53. 5.5.1 - LANDFILLS,54. 5.5.1A - RCRA C LANDFILL,55. 5.5.1B - OTHER LANDFILLS,56. 5.5.2 - LAND TREATMENT,57. 5.5.3 - SURFACE IMPNDMNT,58. 5.5.3A - RCRA SURFACE IM,59. 5.5.3B - OTHER SURFACE I,60. 5.5.4 - OTHER DISPOSAL,61. ON-SITE RELEASE TOTAL,62. 6.1 - POTW - TRNS RLSE,63. 6.1 - POTW - TRNS TRT,64. POTW - TOTAL TRANSFERS,65. 6.2 - M10,66. 6.2 - M41,67. 6.2 - M62,68. 6.2 - M40 METAL,69. 6.2 - M61 METAL,70. 6.2 - M71,71. 6.2 - M81,72. 6.2 - M82,73. 6.2 - M72,74. 6.2 - M63,75. 6.2 - M66,76. 6.2 - M67,77. 6.2 - M64,78. 6.2 - M65,79. 6.2 - M73,80. 6.2 - M79,81. 6.2 - M90,82. 6.2 - M94,83. 6.2 - M99,84. OFF-SITE RELEASE TOTAL,85. 6.2 - M20,86. 6.2 - M24,87. 6.2 - M26,88. 6.2 - M28,89 6.2 - M93,90. OFF-SITE RECYCLED TOTAL,91. 6.2 - M56,92. 6.2 - M92,93. OFF-SITE ENERGY RECOVERY T,94. 6.2 - M40 NON-METAL,95. 6.2 - M50,96. 6.2 - M54,97. 6.2 - M61 NON-METAL,98. 6.2 - M69,99. 6.2 - M95,100. OFF-SITE TREATED TOTAL,101. 6.2 - UNCLASSIFIED,102. 6.2 - TOTAL TRANSFER,103. TOTAL RELEASES,104. 8.1 - RELEASES,105. 8.1A - ON-SITE CONTAINED,106. 8.1B - ON-SITE OTHER ,107. 8.1C - OFF-SITE CONTAIN,108. 8.1D - OFF-SITE OTHER R,109. 8.2 - ENERGY RECOVER ON,110. 8.3 - ENERGY RECOVER OF,111. 8.4 - RECYCLING ON SITE,112. 8.5 - RECYCLING OFF SIT,113. 8.6 - TREATMENT ON SITE,114. 8.7 - TREATMENT OFF SITE,115. PRODUCTION WSTE (8.1-8.7),116. 8.8 - ONE-TIME RELEASE,117. PROD_RATIO_OR_ ACTIVITY,118. 8.9 - PRODUCTION RATIO
"2020","90058MBLLV2619E","110027376220","EXXONMOBIL OIL CORP VERNON TERMINAL","2709 E 37TH ST","VERNON","LOS ANGELES","CA","90058","","","34.00894","-118.22188","NAD83","EXXON MOBIL CORP","001213214","EXXON MOBIL CORP","NO","4247","Petroleum Bulk Terminals","","","","","","","","","","","","","1320218824946","Xylene (mixed isomers)","NO","0001330207","1330-20-7","84970","YES","TRI","NO","0","NO","NO","R","Pounds","20","31","0","0","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","19","0","0","0","0","0","0","0","0","0","0","0","19","51","0","0","51","0","0","0","0","1900","19","810","0","2780","","PRODUCTION",".59"
"2020","92301WLNTV9972R","110001193976","DANIEL MECHANICAL LLC","9972 RANCHO RD.","ADELANTO","SAN BERNARDINO","CA","92301","","","34.55767","-117.44775","NAD83","NA","","NA","NO","326","Plastics and Rubber","","","","","","","","","","","","","1320219091865","Styrene","NO","0000100425","100-42-5","19414","YES","TRI","NO","0","YES","NO","R","Pounds","0","27315","0","0","0","0","0","0","0","0","0","0","0","0","27315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27315","0","0","27315","0","0","0","0","0","0","0","0","27315","","PRODUCTION","1.25"
"2020","9460WRGHTW41KEN","110070244430","RIGHT AWAY REDI-MIX - OAKLAND FACILITY","401 KENNEDY ST","OAKLAND","ALAMEDA","CA","94606","","","37.774639","-122.237686","NAD83","US CONCRETE INC","059313952","US CONCRETE INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320218716722","Mercury","NO","0007439976","7439-97-6","149633","YES","PBT","YES","1","NO","NO","R","Pounds",".0041",".0001","0","0","0","0","0","0","0","0","0","0","0","0",".0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".0042","0","0",".0042","0","0","0","0","0","0","0","0",".0042","","PRODUCTION","1.03"
"2020","93662FRSNV7736E","110000482148","FRESNO VALVES & CASTINGS INC.","7736 E SPRINGFIELD","SELMA","FRESNO","CA","93662","","","36.59813","-119.65095","NAD83","FRESNO VALVES & CASTINGS INC","009120783","FRESNO VALVES & CASTINGS INC","NO","331","Primary Metals","","","","","","","","","","","","","1320218775892","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds",".15","10.27","0","0","0","0","0","0","0","0","0","0","0","0","10.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.42","0","0","10.42","0","0","0","0","0","0","0","0","10.42","","PRODUCTION","1.01"
"2020","9460WRGHTW41KEN","110070244430","RIGHT AWAY REDI-MIX - OAKLAND FACILITY","401 KENNEDY ST","OAKLAND","ALAMEDA","CA","94606","","","37.774639","-122.237686","NAD83","US CONCRETE INC","059313952","US CONCRETE INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320218716734","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","NO","N511","N511","649616","NO","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","9460WRGHTW41KEN","110070244430","RIGHT AWAY REDI-MIX - OAKLAND FACILITY","401 KENNEDY ST","OAKLAND","ALAMEDA","CA","94606","","","37.774639","-122.237686","NAD83","US CONCRETE INC","059313952","US CONCRETE INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320218716710","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds","3.5574",".0073","0","0","0","0","0","0","0","0","0","0","0","0","3.5647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.5647","0","0","3.5647","0","0","0","0","0","0","0","0","3.5647","","PRODUCTION","1.03"
"2020","92069SMTML915AR","110020517083","SUMITOMO ELECTRIC INTERCONNECT PRODUCTS INC","915 ARMORLITE DR","SAN MARCOS","SAN DIEGO","CA","92069","","","33.144137","-117.182251","NAD83","NA","","","NO","325","Chemicals","","","","","","","","","","","","","1320219246574","Ethylene glycol","NO","0000107211","107-21-1","24257","YES","TRI","NO","0","NO","NO","R","Pounds","54500","0","0","0","0","0","0","0","0","0","0","0","0","0","54500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","830","0","0","0","0","0","830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","830","55330","0","0","54500","830","0","0","0","54500","0","0","0","109830","","PRODUCTION",".8"
"2020","93662FRSNV7736E","110000482148","FRESNO VALVES & CASTINGS INC.","7736 E SPRINGFIELD","SELMA","FRESNO","CA","93662","","","36.59813","-119.65095","NAD83","FRESNO VALVES & CASTINGS INC","009120783","FRESNO VALVES & CASTINGS INC","NO","331","Primary Metals","","","","","","","","","","","","","1320218775904","Zinc (fume or dust)","NO","0007440666","7440-66-6","150235","NO","TRI","NO","4","NO","NO","R","Pounds","1.01","35.71","0","0","0","0","0","0","0","0","0","0","0","0","36.72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.72","0","0","36.72","0","0","0","0","0","0","0","0","36.72","","PRODUCTION","1.01"
"2020","93662FRSNV7736E","110000482148","FRESNO VALVES & CASTINGS INC.","7736 E SPRINGFIELD","SELMA","FRESNO","CA","93662","","","36.59813","-119.65095","NAD83","FRESNO VALVES & CASTINGS INC","009120783","FRESNO VALVES & CASTINGS INC","NO","331","Primary Metals","","","","","","","","","","","","","1320218775880","Copper","NO","0007440508","7440-50-8","150086","NO","TRI","YES","1","NO","NO","R","Pounds",".092","78.59","0","0","0","0","0","0","0","0","0","0","0","0","78.682","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.682","0","0","78.682","0","0","0","0","0","0","0","0","78.682","","PRODUCTION","1.01"
"2020","93639MRQLT3001F","110000482077","MOORE QUALITY GALVANIZING","3001 FALCON DR","MADERA","MADERA","CA","93637","","","36.99313","-120.10424","NAD83","NA","","NA","NO","332","Fabricated Metals","","","","","","","","","","","","","1320218919823","Zinc compounds","NO","N982","N982","649699","NO","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","34","0","7","25","0","0","32","0","0","0","0","0","0","0","0","0","0","0","66","34","0","0","0","0","34","0","0","0","32","0","0","66","","ACTIVITY",".8"
"2020","90805STNDR2521E","110070092229","HOLLIDAY ROCK-LONG BEACH","2521 E ARTESIA AVE","LONG BEACH","LOS ANGELES","CA","90805","","","33.87474","-118.1623","NAD83","HOLLIDAY ROCK CO INC","NA","HOLLIDAY ROCK CO INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320219345648","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds",".047",".033","0","0","0","0","0","0","0","0","0","0","0","0",".08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".08","0","0",".08","0","0","0","0","0","0","0","0",".08","","PRODUCTION","1.03"
"2020","92704BHRPR1603W","110000480417","BEHR PROCESS CORP - ALTON","1603 W ALTON AVE","SANTA ANA","ORANGE","CA","92704","","","33.70368","-117.8904","NAD83","MASCO CORP","005320924","MASCO CORP","NO","325","Chemicals","","","","","","","","","","","","","1320219313549","Certain glycol ethers","NO","N230","N230","649541","YES","TRI","NO","0","NO","NO","R","Pounds","3.16",".01","0","0","0","0","0","0","0","0","0","0","0","0","3.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4978","0","4978","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4978","4981.17","0","0","3.17","0","4978","0","0","0","0",".19","0","4981.36","","PRODUCTION","1.39"
"2020","9176WPLRTC747EF","110060260211","HUDSON TECHNOLOGIES CO","747 E FRANCIS ST","ONTARIO","SAN BERNARDINO","CA","91761","","","34.041144","-117.64051","NAD83","HUDSON TECHNOLOGIES INC","133706304","HUDSON TECHNOLOGIES INC","NO","325","Chemicals","","","","","","","","","","","","","1320219311216","2-Chloro-1,1,1,2-tetrafluoroethane (HCFC-124)","NO","0002837890","2837-89-0","107920","NO","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","9176WPLRTC747EF","110060260211","HUDSON TECHNOLOGIES CO","747 E FRANCIS ST","ONTARIO","SAN BERNARDINO","CA","91761","","","34.041144","-117.64051","NAD83","HUDSON TECHNOLOGIES INC","133706304","HUDSON TECHNOLOGIES INC","NO","325","Chemicals","","","","","","","","","","","","","1320219311204","1-Chloro-1,1-difluoroethane (HCFC-142b)","NO","0000075683","75-68-3","5777","NO","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","9176WPLRTC747EF","110060260211","HUDSON TECHNOLOGIES CO","747 E FRANCIS ST","ONTARIO","SAN BERNARDINO","CA","91761","","","34.041144","-117.64051","NAD83","HUDSON TECHNOLOGIES INC","133706304","HUDSON TECHNOLOGIES INC","NO","325","Chemicals","","","","","","","","","","","","","1320219311255","Chlorodifluoromethane (HCFC-22)","NO","0000075456","75-45-6","5595","NO","TRI","NO","0","NO","NO","R","Pounds","4125","0","0","0","0","0","0","0","0","0","0","0","0","0","4125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","22","0","22","4125","0","0","4125","0","0","0","0","0","0","0","22","4147","","PRODUCTION","1.25"
"2020","9212WNTGRT5626B","110070125991","INTEGRATED DNA TECHNOLOGIES","5626 OBERLIN DR - SUITE #100","SAN DIEGO","SAN DIEGO","CA","92121","","","32.89217","-117.19721","NAD83","DANAHER CORP","024744476","DANAHER CORP","NO","325","Chemicals","","","","","","","","","","","","","1320219374396","Acetonitrile","NO","0000075058","75-05-8","5272","YES","TRI","NO","0","NO","NO","R","Pounds","0","735","0","0","0","0","0","0","0","0","0","0","0","0","735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","6336","0","0","0","0","6336","4","2491","2495","0","0","0","0","0","0","0","0","8844","748","0","0","735","0","13","0","2495","0","6336","0","0","9579","","ACTIVITY","1.19"
"2020","9176WPLRTC747EF","110060260211","HUDSON TECHNOLOGIES CO","747 E FRANCIS ST","ONTARIO","SAN BERNARDINO","CA","91761","","","34.041144","-117.64051","NAD83","HUDSON TECHNOLOGIES INC","133706304","HUDSON TECHNOLOGIES INC","NO","325","Chemicals","","","","","","","","","","","","","1320219311242","Dichlorodifluoromethane (CFC-12)","NO","0000075718","75-71-8","5801","NO","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","9176WPLRTC747EF","110060260211","HUDSON TECHNOLOGIES CO","747 E FRANCIS ST","ONTARIO","SAN BERNARDINO","CA","91761","","","34.041144","-117.64051","NAD83","HUDSON TECHNOLOGIES INC","133706304","HUDSON TECHNOLOGIES INC","NO","325","Chemicals","","","","","","","","","","","","","1320219311230","Dichlorotetrafluoroethane (CFC-114)","NO","0000076142","76-14-2","6155","NO","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","9135WVLCNM11447","110042003319","VULCAN MATERIALS CO SUN VALLEY","11447 WEST TUXFORD STREET","SUN VALLEY","LOS ANGELES","CA","91352","","","34.22816","-118.38009","NAD83","VULCAN MATERIALS CO","053000767","VULCAN MATERIALS CO","NO","324","Petroleum","","","","","","","","","","","","","1320218883458","Benzo[g,h,i]perylene","NO","0000191242","191-24-2","40576","YES","PBT","NO","0","NO","NO","R","Pounds",".008","0","0","0","0","0","0","0","0","0","0","0","0","0",".008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".008","0","0",".008","0","0","0","0","0","0","0","0",".008","","PRODUCTION",".9"
"2020","90001SLVST8125B","110022524348","SILVESTRI CALIFORNIA","8125 BEACH ST","LOS ANGELES","LOS ANGELES","CA","90001","","","33.965379","-118.242108","NAD83","NA","","NA","NO","339","Miscellaneous Manufacturing","","","","","","","","","","","","","1320218605917","Styrene","NO","0000100425","100-42-5","19414","YES","TRI","NO","0","YES","NO","R","Pounds","480","0","0","0","0","0","0","0","0","0","0","0","0","0","480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","480","0","0","480","0","0","0","0","0","0","0","0","480","","PRODUCTION",".67"
"2020","9176WPLRTC747EF","110060260211","HUDSON TECHNOLOGIES CO","747 E FRANCIS ST","ONTARIO","SAN BERNARDINO","CA","91761","","","34.041144","-117.64051","NAD83","HUDSON TECHNOLOGIES INC","133706304","HUDSON TECHNOLOGIES INC","NO","325","Chemicals","","","","","","","","","","","","","1320219311228","Trichlorofluoromethane (CFC-11)","NO","0000075694","75-69-4","5785","NO","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","9212WNTGRT5626B","110070125991","INTEGRATED DNA TECHNOLOGIES","5626 OBERLIN DR - SUITE #100","SAN DIEGO","SAN DIEGO","CA","92121","","","32.89217","-117.19721","NAD83","DANAHER CORP","024744476","DANAHER CORP","NO","325","Chemicals","","","","","","","","","","","","","1320219374422","Toluene","NO","0000108883","108-88-3","25452","YES","TRI","NO","0","NO","NO","R","Pounds","0","484","0","0","0","0","0","0","0","0","0","0","0","0","484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","3096","0","0","0","0","3096","4","2847","2851","0","0","0","0","0","0","0","0","5960","497","0","0","484","0","13","0","2851","0","3096","0","0","6444","","ACTIVITY",".62"
"2020","92715TDKMG17072","110002465537","AMETEK FMH","17072 DAIMLER ST","IRVINE","ORANGE","CA","92614","","","33.70215","-117.85416","NAD83","AMETEK INC.","001345149","AMETEK INC","NO","336","Transportation Equipment","","","","","","","","","","","","","1320219383142","Chromium","NO","0007440473","7440-47-3","150060","YES","TRI","YES","1","NO","NO","R","Pounds",".2","0","0","0","0","0","0","0","0","0","0","0","0","0",".2",".0351","0",".0351","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0",".0036","0","0","6.0387","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0387","6.2387","0","0",".2","6.0351",".0036","0","0","0","0","0","0","6.2387","","ACTIVITY","1.62"
"2020","9458WNNCTY31UNI","110070813519","RIGHT AWAY REDY MIX INC","30100 UNION CITY BLVD","UNION CITY","ALAMEDA","CA","94587","","","37.60253","-122.08197","NAD83","US CONCRETE INC","059313952","US CONCRETE INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320218717344","Lead","NO","0007439921","7439-92-1","149583","YES","PBT","YES","1","YES","NO","R","Pounds","2.1292",".0754","0","0","0","0","0","0","0","0","0","0","0","0","2.2046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2046","0","0","2.2046","0","0","0","0","0","0","0","0","2.2046","","PRODUCTION","1.88"
"2020","94509DMTRNWILBU","110002063748","GEORGIA-PACIFIC GYPSUM LLC","801 MINAKER DR","ANTIOCH","CONTRA COSTA","CA","94509","","","38.0134","-121.79162","NAD83","KOCH INDUSTRIES INC","006944334","KOCH INDUSTRIES INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320219001233","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds",".485","3.09","0","0","0","0","0","0","0","0","0","0","0","0","3.575","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2139","2139","0","0","0","0","0","0","0","0","0","0","0","2139","3.575","0","0","3.575","0","0","0","0","0","2139","0","0","2142.575","","PRODUCTION","1.04"
"2020","9135WVLCNM11447","110042003319","VULCAN MATERIALS CO SUN VALLEY","11447 WEST TUXFORD STREET","SUN VALLEY","LOS ANGELES","CA","91352","","","34.22816","-118.38009","NAD83","VULCAN MATERIALS CO","053000767","VULCAN MATERIALS CO","NO","324","Petroleum","","","","","","","","","","","","","1320218883484","Polycyclic aromatic compounds","NO","N590","N590","649749","YES","PBT","NO","0","YES","NO","R","Pounds",".21","0","0","0","0","0","0","0","0","0","0","0","0","0",".21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".42",".42","0","0","0","0","0","0","0","0","0","0","0",".42",".21","0","0",".21","0","0","0","0","0",".42","0","0",".63","","PRODUCTION",".9"
"2020","9176WPLRTC747EF","110060260211","HUDSON TECHNOLOGIES CO","747 E FRANCIS ST","ONTARIO","SAN BERNARDINO","CA","91761","","","34.041144","-117.64051","NAD83","HUDSON TECHNOLOGIES INC","133706304","HUDSON TECHNOLOGIES INC","NO","325","Chemicals","","","","","","","","","","","","","1320219311267","2,2-Dichloro-1,1,1-trifluoroethane (HCFC-123)","NO","0000306832","306-83-2","41855","NO","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","94509DMTRNWILBU","110002063748","GEORGIA-PACIFIC GYPSUM LLC","801 MINAKER DR","ANTIOCH","CONTRA COSTA","CA","94509","","","38.0134","-121.79162","NAD83","KOCH INDUSTRIES INC","006944334","KOCH INDUSTRIES INC","NO","327","Nonmetallic Mineral Product","","","","","","","","","","","","","1320219001245","Mercury compounds","NO","N458","N458","650028","YES","PBT","YES","1","NO","NO","R","Pounds",".007",".205","0","0","0","0","0","0","0","0","0","0","0","0",".212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1",".212","0","0",".212","0","0","0","0","0","1","0","0","1.212","","PRODUCTION","1.04"
"2020","9133WMLSCH1281R","110046229719","MILES CHEMICAL CO INC.","12801 RANGOON ST.","ARLETA","LOS ANGELES","CA","91331","","","34.23814","-118.41218","NAD83","NA","","NA","NO","4246","Chemical Wholesalers","","","","","","","","","","","","","1320218958724","Sodium dimethyldithiocarbamate","NO","0000128041","128-04-1","34462","NO","TRI","NO","0","NO","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","90247HFDCM140EG","110012702218","DUCOMMUN AEROSTRUCTURES","140 E GARDENA BLVD","GARDENA","LOS ANGELES","CA","90248","","","33.88206","-118.27435","NAD83","DUCOMMUN INC","006907042","DUCOMMUN INC","NO","336","Transportation Equipment","","","","","","","","","","","","","1320218827703","Copper","NO","0007440508","7440-50-8","150086","NO","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5925","0","0","0","5925","0","0","0","0","0","0","0","0","0","0","0","5925","0","0","0","0","0","0","0","0","0","5925","0","0","5925","","ACTIVITY",".53"
